CIU;INSEGNA;CLASSIFICAZIONE;INDIRIZZO;MUNICIPIO;TIPOLOGIA;SINGOLE;DOPPIE;TRIPLE;QUADRUPLE;QUINTUPLE;SESTUPLE;UNITA_ABITATIVE;POSTI_LETTO_UNITA_ABITATIVE;SITOWEB;EMAIL;TELEFONO;FAX;CELLULARE;CONTATTOFACEBOOK;CONTATTOTWITTER;CONTATTOINSTAGRAM;CONTATTOALTROSOCIAL
ATR-002606-2;Alloggio per uso turistico 2606;Unica;VIA CARLO ALBERTO, 26;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002622-9;Alloggio per uso turistico 2622;Unica;VICOLO DEI PANIERI, 48;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002639-8;Alloggio per uso turistico 2639;Unica;CLIVO DELLE MURA VATICANE, 13;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002693-8;Alloggio per uso turistico 2693;Unica;VIA ELVIO PERTINACE, 17;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002694-9;Alloggio per uso turistico 2694;Unica;VIA DELLA GIULIANA, 26;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002791-7;Alloggio per uso turistico 2791;Unica;VIA DELLA LUPA, 22;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002792-8;Alloggio per uso turistico 2792;Unica;VIA FILIPPO TURATI, 76;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002796-3;Alloggio per uso turistico 2796;Unica;VIA DEI CARTARI, 39;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000917-5;Alloggio per uso turistico 917;Unica;VIA CRESCENZIO, 93;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001106-5;Alloggio per uso turistico 1106;Unica;VIALE GIULIO CESARE, 151;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001150-4;Alloggio per uso turistico 1150;Unica;VICOLO DEL LEOPARDO, 24;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001155-9;Alloggio per uso turistico 1155;Unica;VIA MATTEO BOIARDO, 17;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001156-1;Alloggio per uso turistico 1156;Unica;VIA FRANCESCO CARACCIOLO, 6;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001199-8;Alloggio per uso turistico 1199;Unica;VIA PORTUENSE, 101;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001203-3;Alloggio per uso turistico 1203;Unica;VIA ASINARI DI S. MARZANO, 28;Municipio IV (ex Mun V);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001212-3;Alloggio per uso turistico 1212;Unica;VIA NATALE DEL GRANDE, 27;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001215-6;Alloggio per uso turistico 1215;Unica;VIA RATTAZZI, 65;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002377-7;Alloggio per uso turistico 2377;Unica;VIA DELLE FORNACI, 48;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002378-8;Alloggio per uso turistico 2378;Unica;VIA DI S. GIOVANNI IN LATERANO, 238;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002416-1;Alloggio per uso turistico 2416;Unica;VIA PESCAGLIA, 93;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002420-5;Alloggio per uso turistico 2420;Unica;VIA FILIPPO TURATI, 96;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002552-2;Alloggio per uso turistico 2552;Unica;VIA ERCOLE PASQUALI, 3;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002554-4;Alloggio per uso turistico 2554;Unica;VIA RICCARDO GRAZIOLI LANTE, 15;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002558-8;Alloggio per uso turistico 2558;Unica;VIA OSTIENSE, 54;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002561-2;Alloggio per uso turistico 2561;Unica;VIA NOMENTANA, 91;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002566-7;Alloggio per uso turistico 2566;Unica;VIA BACCINA, 64;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002568-9;Alloggio per uso turistico 2568;Unica;VIA URBANA, 129;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002573-5;Alloggio per uso turistico 2573;Unica;VIA DEL PELLEGRINO, 75;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002574-6;Alloggio per uso turistico 2574;Unica;VIA DEI TADOLINI, 5;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002707-4;Alloggio per uso turistico 2707;Unica;VIA ANTONIO SALANDRA, 6;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002711-8;Alloggio per uso turistico 2711;Unica;VIA DEI RUTOLI, 39;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002714-2;Alloggio per uso turistico 2714;Unica;VIALE GIOVANNI BATTISTA VALENTE, 143;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002715-3;Alloggio per uso turistico 2715;Unica;VIA FILIPPO TURATI, 107;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002765-8;Alloggio per uso turistico 2765;Unica;VIA DEI VERALLI, 4;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002770-4;Alloggio per uso turistico 2770;Unica;VIA DEGLI SCIPIONI, 92;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002782-7;Alloggio per uso turistico 2782;Unica;VICOLO ORBITELLI, 15;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002797-4;Alloggio per uso turistico 2797;Unica;VIA ALESSANDRO BRISSE, 5;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000788-2;Alloggio per uso turistico 788;Unica;VIA LATINA, 15;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000795-9;Alloggio per uso turistico 795;Unica;VIA ALBENGA, 48;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001129-1;Alloggio per uso turistico 1129;Unica;VIA EMANUELE FILIBERTO, 16;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001142-5;Alloggio per uso turistico 1142;Unica;VIA MONTOTTONE, 105/(VILLINO);Municipio VI (ex Mun VIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001160-5;Alloggio per uso turistico 1160;Unica;VICOLO DELLA RENELLA, 96;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002108-8;Alloggio per uso turistico 2108;Unica;VIA BACCINA, 23;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002109-9;Alloggio per uso turistico 2109;Unica;VIA FRANCESCO CARLETTI, 1;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002113-4;Alloggio per uso turistico 2113;Unica;VIA DI MONTE DEL GALLO, 60;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002612-8;Alloggio per uso turistico 2612;Unica;VIA OSLAVIA, 39/F;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002618-5;Alloggio per uso turistico 2618;Unica;VIA CARLO LAVIGERIE, 19;Municipio X (ex Mun XIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002649-9;Alloggio per uso turistico 2649;Unica;VIA PIETRO COSSA, 13;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002636-5;Alloggio per uso turistico 2636;Unica;VIALE DEGLI AMMIRAGLI, 71;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002642-2;Alloggio per uso turistico 2642;Unica;VIA GERMANICO, 54;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003232-7;Alloggio per uso turistico 3232;Unica;PIAZZA DI TOR S. MICHELE, 19;Municipio X (ex Mun XIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003237-3;Alloggio per uso turistico 3237;Unica;VIA OSTIENSE, 36/M;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003239-5;Alloggio per uso turistico 3239;Unica;VIA GENERALE ROBERTO BENCIVENGA, 32/B;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003240-6;Alloggio per uso turistico 3240;Unica;VIA ILLIRIA, 7;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003241-7;Alloggio per uso turistico 3241;Unica;VIA LUCIANO MANARA, 57;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003242-8;Alloggio per uso turistico 3242;Unica;VICOLO DELLA CANCELLERIA, 6;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003245-2;Alloggio per uso turistico 3245;Unica;VIA OSTILIA, 27;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-003248-5;Alloggio per uso turistico 3248;Unica;VIA FRANCESCO ORAZIO DA PENNABILLI, 20;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000822-9;Alloggio per uso turistico 822;Unica;LARGO DEI LIBRARI, 81;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000824-2;Alloggio per uso turistico 824;Unica;VIA DELLA GIULIANA, 83;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000863-5;Alloggio per uso turistico 863;Unica;VIA BORGHESANO LUCCHESE, 1;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000900-6;Alloggio per uso turistico 900;Unica;VIA GALLIA, 60;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000910-7;Alloggio per uso turistico 910;Unica;VIA DI S. ERASMO, 23;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000911-8;Alloggio per uso turistico 911;Unica;LARGO PANNONIA, 48;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000919-7;Alloggio per uso turistico 919;Unica;VIA UMBERTO BIANCAMANO, 5;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000924-3;Alloggio per uso turistico 924;Unica;LARGO ARENULA, 26;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000926-5;Alloggio per uso turistico 926;Unica;VIA DELLA CAFFARELLETTA, 35/A;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000936-6;Alloggio per uso turistico 936;Unica;VIA NICOLA PELLATI, 80;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000955-7;Alloggio per uso turistico 955;Unica;VIA AMICO DA VENAFRO, 14;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000970-4;Alloggio per uso turistico 970;Unica;CAMPO DE' FIORI, 42;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000979-4;Alloggio per uso turistico 979;Unica;VIA DEGLI OLIMPIONICI, 91;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001095-3;Alloggio per uso turistico 1095;Unica;VIALE ANGELICO, 36;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001161-6;Alloggio per uso turistico 1161;Unica;VIA DEI SABELLI, 26;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001206-6;Alloggio per uso turistico 1206;Unica;VIA MARIO DE FIORI, 59/A;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002363-2;Alloggio per uso turistico 2363;Unica;VIALE DELLE BELLE ARTI, 7;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002365-4;Alloggio per uso turistico 2365;Unica;VIA AVIDIO CASSIO, 22;Municipio VII (ex Mun X);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002747-8;Alloggio per uso turistico 2747;Unica;BORGO ANGELICO, 48;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002900-8;Alloggio per uso turistico 2900;Unica;VIA DELLA CAMILLUCCIA, 180;Municipio XV (ex Mun XX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002901-9;Alloggio per uso turistico 2901;Unica;VIA DI PANICO, 18;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002903-2;Alloggio per uso turistico 2903;Unica;VIA DI BOCCEA, 113;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002939-2;Alloggio per uso turistico 2939;Unica;VIA DEI MONTI DI PIETRALATA, ;Municipio IV (ex Mun V);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002956-1;Alloggio per uso turistico 2956;Unica;VIA DELL'ORSO, 36;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002968-4;Alloggio per uso turistico 2968;Unica;VIA ORAZIO ANTINORI, 2;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002969-5;Alloggio per uso turistico 2969;Unica;PIAZZALE TIBURTINO, 2;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002978-5;Alloggio per uso turistico 2978;Unica;VIA DELLA SCROFA, 39;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002979-6;Alloggio per uso turistico 2979;Unica;VIA SORELLE MARCHISIO, 23;Municipio XIV (ex Mun XIX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002982-9;Alloggio per uso turistico 2982;Unica;VIA FERDINANDO UGHELLI, 8;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002988-6;Alloggio per uso turistico 2988;Unica;VIA LEONINA, 37;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000799-4;Alloggio per uso turistico 799;Unica;VIA FELICE CAVALLOTTI, 73;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000807-3;Alloggio per uso turistico 807;Unica;VIA DARDANELLI, 37;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000873-6;Alloggio per uso turistico 873;Unica;VIA LA GOLETTA, 7;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000923-2;Alloggio per uso turistico 923;Unica;VIA DELLA MADONNA DEL RIPOSO, 75;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000957-9;Alloggio per uso turistico 957;Unica;BORGO PIO, 73;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001010-8;Alloggio per uso turistico 1010;Unica;VIA DI MONTE VERDE, 2/G;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001017-6;Alloggio per uso turistico 1017;Unica;VIALE VENTUNO APRILE, 29;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001067-2;Alloggio per uso turistico 1067;Unica;VIA AMULIO, 16;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001086-3;Alloggio per uso turistico 1086;Unica;VIA PRINCIPE EUGENIO, 60;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-001119-9;Alloggio per uso turistico 1119;Unica;PIAZZA FIAMMETTA, 11;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002364-3;Alloggio per uso turistico 2364;Unica;VIA TARQUINIO PRISCO, 12;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002373-3;Alloggio per uso turistico 2373;Unica;VIA DEI FORAGGI, 83;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002382-3;Alloggio per uso turistico 2382;Unica;VIA PRINCIPE AMEDEO, 138;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002386-7;Alloggio per uso turistico 2386;Unica;VIA DI PORTA LABICANA, 56;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002387-8;Alloggio per uso turistico 2387;Unica;VIA DELLA NOCETTA, 36;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002389-1;Alloggio per uso turistico 2389;Unica;VIA CAVOUR, 172;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002390-2;Alloggio per uso turistico 2390;Unica;VIA FRANCESCO CRISPI, 79;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002393-5;Alloggio per uso turistico 2393;Unica;VIA AUGUSTO RIBOTY, 21;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002396-8;Alloggio per uso turistico 2396;Unica;VIA DEI GRECI, 15;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002401-4;Alloggio per uso turistico 2401;Unica;VICOLO DI S. CELSO, 18;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002403-6;Alloggio per uso turistico 2403;Unica;VIA NICOLO' III, 8;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002519-5;Alloggio per uso turistico 2519;Unica;VIA MERULANA, 88;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002529-6;Alloggio per uso turistico 2529;Unica;VIA SILVESTRI, 240;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002541-9;Alloggio per uso turistico 2541;Unica;VIA ALDO MANUZIO, 97;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002539-7;Alloggio per uso turistico 2539;Unica;VICOLO BARBERINI, 35;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002582-5;Alloggio per uso turistico 2582;Unica;VIA TUSCOLANA, 420;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002567-8;Alloggio per uso turistico 2567;Unica;VIA VITTORIO FIORINI, 44;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002571-3;Alloggio per uso turistico 2571;Unica;VIA ROSA RAIMONDI GARIBALDI, 30;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002575-7;Alloggio per uso turistico 2575;Unica;VIA CIPRO, 47;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002579-2;Alloggio per uso turistico 2579;Unica;VICOLO DELLA CANCELLERIA, 14;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002619-6;Alloggio per uso turistico 2619;Unica;VIA VITO ARTALE, 6;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002673-6;Alloggio per uso turistico 2673;Unica;VIA GIOSUE' CARDUCCI, 10;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-002799-6;Alloggio per uso turistico 2799;Unica;LARGO FRANCESCO ANZANI, 19;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
